Date,State,District,Confirmed,Recovered,Deceased,Other,Tested
2021-04-24,Madhya Pradesh,Seoni,4243,3321,17,0,15024.0
2021-04-24,Madhya Pradesh,Shahdol,5840,4339,60,0,18177.0
2021-04-24,Madhya Pradesh,Shajapur,4614,3655,32,0,56805.0
2021-04-24,Madhya Pradesh,Sheopur,2334,1836,17,0,31449.0
2021-04-24,Madhya Pradesh,Shivpuri,6262,4789,39,0,47270.0
2021-04-24,Madhya Pradesh,Sidhi,4121,2818,22,0,4660.0
2021-04-24,Madhya Pradesh,Singrauli,4320,2837,41,0,
2021-04-24,Madhya Pradesh,Tikamgarh,3774,2315,49,0,43011.0
2021-04-24,Madhya Pradesh,Ujjain,10808,7962,135,0,31631.0
2021-04-24,Madhya Pradesh,Umaria,3318,2440,41,0,54811.0
2021-04-24,Madhya Pradesh,Vidisha,7606,5462,109,0,65935.0
2021-04-25,Madhya Pradesh,Agar Malwa,1963,1531,20,0,
2021-04-25,Madhya Pradesh,Alirajpur,2653,1977,23,0,
2021-04-25,Madhya Pradesh,Anuppur,4584,3696,32,0,3424.0
2021-04-25,Madhya Pradesh,Ashoknagar,2434,1851,21,0,55792.0
2021-04-25,Madhya Pradesh,Balaghat,5895,4661,32,0,9654.0
2021-04-25,Madhya Pradesh,Barwani,6538,5456,46,0,41588.0
2021-04-25,Madhya Pradesh,Betul,8259,6508,118,0,68036.0
2021-04-25,Madhya Pradesh,Bhind,2084,1846,11,0,44395.0
2021-04-25,Madhya Pradesh,Bhopal,80736,67964,712,0,245166.0
2021-04-25,Madhya Pradesh,Burhanpur,2036,1810,33,0,13040.0
2021-04-25,Madhya Pradesh,Chhatarpur,4855,4207,42,0,50518.0
2021-04-25,Madhya Pradesh,Chhindwara,5487,4982,88,0,79090.0
2021-04-25,Madhya Pradesh,Damoh,4790,3625,103,0,16564.0
2021-04-25,Madhya Pradesh,Datia,3898,2691,33,0,40322.0
2021-04-25,Madhya Pradesh,Dewas,4909,4439,40,0,96155.0
2021-04-25,Madhya Pradesh,Dhar,7485,6210,90,0,62597.0
2021-04-25,Madhya Pradesh,Dindori,2511,1993,9,0,3557.0
2021-04-25,Madhya Pradesh,Guna,3531,2722,34,0,40229.0
2021-04-25,Madhya Pradesh,Gwalior,33052,23681,329,0,206696.0
2021-04-25,Madhya Pradesh,Harda,3347,2867,42,0,36708.0
2021-04-25,Madhya Pradesh,Hoshangabad,6641,5219,77,0,46294.0
2021-04-25,Madhya Pradesh,Indore,101751,88168,1099,0,780266.0
2021-04-25,Madhya Pradesh,Jabalpur,32333,26004,379,0,293923.0
2021-04-25,Madhya Pradesh,Jhabua,5651,4401,37,0,52146.0
2021-04-25,Madhya Pradesh,Katni,6214,4730,27,0,56828.0
2021-04-25,Madhya Pradesh,Khandwa,3476,3173,78,0,17090.0
2021-04-25,Madhya Pradesh,Khargone,9760,8531,145,0,38413.0
2021-04-25,Madhya Pradesh,Mandla,3226,2218,12,0,
2021-04-25,Madhya Pradesh,Mandsaur,5102,4126,42,0,52733.0
2021-04-25,Madhya Pradesh,Morena,5330,3794,35,0,90967.0
2021-04-25,Madhya Pradesh,Narsinghpur,6789,5961,43,0,90600.0
2021-04-25,Madhya Pradesh,Neemuch,5216,4301,68,0,57292.0
2021-04-25,Madhya Pradesh,Niwari,1855,989,11,0,22574.0
2021-04-25,Madhya Pradesh,Panna,3633,2720,15,0,
2021-04-25,Madhya Pradesh,Raisen,5444,3933,57,0,44343.0
2021-04-25,Madhya Pradesh,Rajgarh,5441,4018,94,0,46604.0
2021-04-25,Madhya Pradesh,Ratlam,9513,7945,166,0,51736.0
2021-04-25,Madhya Pradesh,Rewa,8724,6357,44,0,22690.0
2021-04-25,Madhya Pradesh,Sagar,10147,8146,169,0,64801.0
2021-04-25,Madhya Pradesh,Satna,6992,5463,56,0,28159.0
2021-04-25,Madhya Pradesh,Sehore,5686,4254,49,0,45061.0
2021-04-25,Madhya Pradesh,Seoni,4389,3393,18,0,15024.0
2021-04-25,Madhya Pradesh,Shahdol,6023,4487,62,0,18177.0
2021-04-25,Madhya Pradesh,Shajapur,4705,3782,32,0,56805.0
2021-04-25,Madhya Pradesh,Sheopur,2362,1888,18,0,31449.0
2021-04-25,Madhya Pradesh,Shivpuri,6501,4910,39,0,47270.0
2021-04-25,Madhya Pradesh,Sidhi,4457,3003,23,0,4660.0
2021-04-25,Madhya Pradesh,Singrauli,4567,2942,43,0,
2021-04-25,Madhya Pradesh,Tikamgarh,3966,2472,49,0,43011.0
2021-04-25,Madhya Pradesh,Ujjain,11112,8185,138,0,31631.0
2021-04-25,Madhya Pradesh,Umaria,3398,2651,41,0,54811.0
2021-04-25,Madhya Pradesh,Vidisha,7853,5742,109,0,65935.0
2021-04-26,Madhya Pradesh,Agar Malwa,2031,1563,20,0,
2021-04-26,Madhya Pradesh,Alirajpur,2735,2027,25,0,
2021-04-26,Madhya Pradesh,Anuppur,4734,3950,34,0,3424.0
2021-04-26,Madhya Pradesh,Ashoknagar,2494,1865,21,0,55792.0
2021-04-26,Madhya Pradesh,Balaghat,6044,4799,34,0,9654.0
2021-04-26,Madhya Pradesh,Barwani,6633,5658,48,0,41588.0
2021-04-26,Madhya Pradesh,Betul,8462,6672,119,0,68036.0
2021-04-26,Madhya Pradesh,Bhind,2127,1876,11,0,44395.0
2021-04-26,Madhya Pradesh,Bhopal,82560,68976,715,0,245166.0
2021-04-26,Madhya Pradesh,Burhanpur,2059,1835,34,0,13040.0
2021-04-26,Madhya Pradesh,Chhatarpur,5190,4530,45,0,50518.0
2021-04-26,Madhya Pradesh,Chhindwara,5529,5048,89,0,79090.0
2021-04-26,Madhya Pradesh,Damoh,4839,3700,104,0,16564.0
2021-04-26,Madhya Pradesh,Datia,4097,2779,36,0,40322.0
2021-04-26,Madhya Pradesh,Dewas,5057,4526,40,0,96155.0
2021-04-26,Madhya Pradesh,Dhar,7740,6353,92,0,62597.0
2021-04-26,Madhya Pradesh,Dindori,2584,2030,10,0,3557.0
2021-04-26,Madhya Pradesh,Guna,3610,2801,34,0,40229.0
2021-04-26,Madhya Pradesh,Gwalior,34260,24788,337,0,206696.0
2021-04-26,Madhya Pradesh,Harda,3392,2920,42,0,36708.0
2021-04-26,Madhya Pradesh,Hoshangabad,6822,5441,79,0,46294.0
2021-04-26,Madhya Pradesh,Indore,103592,89895,1106,0,780266.0
2021-04-26,Madhya Pradesh,Jabalpur,33140,26911,387,0,293923.0
2021-04-26,Madhya Pradesh,Jhabua,5832,4481,37,0,52146.0
2021-04-26,Madhya Pradesh,Katni,6364,4960,27,0,56828.0
2021-04-26,Madhya Pradesh,Khandwa,3503,3209,79,0,17090.0
2021-04-26,Madhya Pradesh,Khargone,9986,8766,147,0,38413.0
2021-04-26,Madhya Pradesh,Mandla,3334,2349,12,0,
2021-04-26,Madhya Pradesh,Mandsaur,5129,4297,42,0,52733.0
2021-04-26,Madhya Pradesh,Morena,5513,3979,37,0,90967.0
2021-04-26,Madhya Pradesh,Narsinghpur,6946,5996,44,0,90600.0
2021-04-26,Madhya Pradesh,Neemuch,5433,4405,68,0,57292.0
2021-04-26,Madhya Pradesh,Niwari,1936,1090,11,0,22574.0
2021-04-26,Madhya Pradesh,Panna,3820,2900,18,0,
2021-04-26,Madhya Pradesh,Raisen,5603,4095,60,0,44343.0
2021-04-26,Madhya Pradesh,Rajgarh,5546,4125,95,0,46604.0
2021-04-26,Madhya Pradesh,Ratlam,9758,8157,171,0,51736.0
2021-04-26,Madhya Pradesh,Rewa,9063,6706,45,0,22690.0
2021-04-26,Madhya Pradesh,Sagar,10373,8338,169,0,64801.0
2021-04-26,Madhya Pradesh,Satna,7234,5657,57,0,28159.0
2021-04-26,Madhya Pradesh,Sehore,5896,4442,49,0,45061.0
2021-04-26,Madhya Pradesh,Seoni,4531,3507,18,0,15024.0
2021-04-26,Madhya Pradesh,Shahdol,6212,4703,65,0,18177.0
2021-04-26,Madhya Pradesh,Shajapur,4725,3936,32,0,56805.0
2021-04-26,Madhya Pradesh,Sheopur,2411,1955,20,0,31449.0
2021-04-26,Madhya Pradesh,Shivpuri,6709,5099,39,0,47270.0
2021-04-26,Madhya Pradesh,Sidhi,4636,3082,25,0,4660.0
2021-04-26,Madhya Pradesh,Singrauli,4723,3141,44,0,
2021-04-26,Madhya Pradesh,Tikamgarh,4165,2677,53,0,43011.0
2021-04-26,Madhya Pradesh,Ujjain,11416,8402,140,0,31631.0
2021-04-26,Madhya Pradesh,Umaria,3411,2783,42,0,54811.0
2021-04-26,Madhya Pradesh,Vidisha,8051,6055,113,0,65935.0
2021-04-27,Madhya Pradesh,Agar Malwa,2086,1639,21,0,
2021-04-27,Madhya Pradesh,Alirajpur,2787,2088,27,0,
2021-04-27,Madhya Pradesh,Anuppur,4991,4145,36,0,3424.0
2021-04-27,Madhya Pradesh,Ashoknagar,2657,1924,21,0,55792.0
2021-04-27,Madhya Pradesh,Balaghat,6170,4941,34,0,9654.0
2021-04-27,Madhya Pradesh,Barwani,6673,5776,50,0,41588.0
2021-04-27,Madhya Pradesh,Betul,8774,6822,122,0,68036.0
2021-04-27,Madhya Pradesh,Bhind,2171,1917,11,0,44395.0
2021-04-27,Madhya Pradesh,Bhopal,84396,70085,724,0,245166.0
2021-04-27,Madhya Pradesh,Burhanpur,2087,1855,35,0,13040.0
2021-04-27,Madhya Pradesh,Chhatarpur,5343,4716,47,0,50518.0
2021-04-27,Madhya Pradesh,Chhindwara,5576,5111,91,0,79090.0
2021-04-27,Madhya Pradesh,Damoh,4869,3735,104,0,16564.0
2021-04-27,Madhya Pradesh,Datia,4325,2918,40,0,40322.0
2021-04-27,Madhya Pradesh,Dewas,5191,4748,40,0,96155.0
2021-04-27,Madhya Pradesh,Dhar,8000,6529,94,0,62597.0
2021-04-27,Madhya Pradesh,Dindori,2680,2164,11,0,3557.0
2021-04-27,Madhya Pradesh,Guna,3682,2888,34,0,40229.0
2021-04-27,Madhya Pradesh,Gwalior,35458,25951,345,0,206696.0
2021-04-27,Madhya Pradesh,Harda,3464,3037,42,0,36708.0
2021-04-27,Madhya Pradesh,Hoshangabad,6993,5659,81,0,46294.0
2021-04-27,Madhya Pradesh,Indore,105429,90962,1113,0,780266.0
2021-04-27,Madhya Pradesh,Jabalpur,33939,27875,394,0,293923.0
2021-04-27,Madhya Pradesh,Jhabua,6006,4563,37,0,52146.0
2021-04-27,Madhya Pradesh,Katni,6536,5307,27,0,56828.0
2021-04-27,Madhya Pradesh,Khandwa,3532,3244,79,0,17090.0
2021-04-27,Madhya Pradesh,Khargone,10088,8926,150,0,38413.0
2021-04-27,Madhya Pradesh,Mandla,3462,2503,13,0,
2021-04-27,Madhya Pradesh,Mandsaur,5244,4404,42,0,52733.0
2021-04-27,Madhya Pradesh,Morena,5709,4169,37,0,90967.0
2021-04-27,Madhya Pradesh,Narsinghpur,7232,6100,46,0,90600.0
2021-04-27,Madhya Pradesh,Neemuch,5599,4519,71,0,57292.0
2021-04-27,Madhya Pradesh,Niwari,2058,1164,11,0,22574.0
2021-04-27,Madhya Pradesh,Panna,4065,2971,19,0,
2021-04-27,Madhya Pradesh,Raisen,5760,4235,64,0,44343.0
2021-04-27,Madhya Pradesh,Rajgarh,5649,4265,97,0,46604.0
2021-04-27,Madhya Pradesh,Ratlam,10057,8368,176,0,51736.0
2021-04-27,Madhya Pradesh,Rewa,9412,7041,47,0,22690.0
2021-04-27,Madhya Pradesh,Sagar,10596,8536,171,0,64801.0
2021-04-27,Madhya Pradesh,Satna,7466,5948,58,0,28159.0
2021-04-27,Madhya Pradesh,Sehore,6092,4766,49,0,45061.0
2021-04-27,Madhya Pradesh,Seoni,4665,3651,18,0,15024.0
2021-04-27,Madhya Pradesh,Shahdol,6433,4938,68,0,18177.0
2021-04-27,Madhya Pradesh,Shajapur,4803,4034,32,0,56805.0
2021-04-27,Madhya Pradesh,Sheopur,2476,2011,21,0,31449.0
2021-04-27,Madhya Pradesh,Shivpuri,6893,5293,39,0,47270.0
2021-04-27,Madhya Pradesh,Sidhi,4898,3348,25,0,4660.0
2021-04-27,Madhya Pradesh,Singrauli,4988,3236,47,0,
2021-04-27,Madhya Pradesh,Tikamgarh,4433,2875,55,0,43011.0
2021-04-27,Madhya Pradesh,Ujjain,11742,8725,143,0,31631.0
2021-04-27,Madhya Pradesh,Umaria,3515,2867,43,0,54811.0
2021-04-27,Madhya Pradesh,Vidisha,8257,6320,117,0,65935.0
2021-04-28,Madhya Pradesh,Agar Malwa,2143,1717,22,0,
2021-04-28,Madhya Pradesh,Alirajpur,2858,2173,29,0,
2021-04-28,Madhya Pradesh,Anuppur,5163,4260,38,0,3424.0
2021-04-28,Madhya Pradesh,Ashoknagar,2732,1953,21,0,55792.0
2021-04-28,Madhya Pradesh,Balaghat,6308,5088,35,0,9654.0
2021-04-28,Madhya Pradesh,Barwani,6778,5884,51,0,41588.0
2021-04-28,Madhya Pradesh,Betul,8968,6982,126,0,68036.0
2021-04-28,Madhya Pradesh,Bhind,2224,1965,11,0,44395.0
2021-04-28,Madhya Pradesh,Bhopal,86249,72493,729,0,245166.0
2021-04-28,Madhya Pradesh,Burhanpur,2111,1874,35,0,13040.0
2021-04-28,Madhya Pradesh,Chhatarpur,5536,4881,50,0,50518.0
2021-04-28,Madhya Pradesh,Chhindwara,5631,5168,93,0,79090.0
2021-04-28,Madhya Pradesh,Damoh,4950,3785,104,0,16564.0
2021-04-28,Madhya Pradesh,Datia,4594,3150,45,0,40322.0
2021-04-28,Madhya Pradesh,Dewas,5335,4784,40,0,96155.0
2021-04-28,Madhya Pradesh,Dhar,8251,6702,96,0,62597.0
2021-04-28,Madhya Pradesh,Dindori,2741,2298,12,0,3557.0
2021-04-28,Madhya Pradesh,Guna,3736,3009,34,0,40229.0
2021-04-28,Madhya Pradesh,Gwalior,36482,27159,352,0,206696.0
2021-04-28,Madhya Pradesh,Harda,3551,3143,42,0,36708.0
2021-04-28,Madhya Pradesh,Hoshangabad,7170,5828,81,0,46294.0
2021-04-28,Madhya Pradesh,Indore,107240,92946,1123,0,780266.0
2021-04-28,Madhya Pradesh,Jabalpur,34734,28782,401,0,293923.0
2021-04-28,Madhya Pradesh,Jhabua,6182,4616,37,0,52146.0
2021-04-28,Madhya Pradesh,Katni,6703,5629,27,0,56828.0
2021-04-28,Madhya Pradesh,Khandwa,3558,3275,80,0,17090.0
2021-04-28,Madhya Pradesh,Khargone,10308,9142,153,0,38413.0
2021-04-28,Madhya Pradesh,Mandla,3570,2682,14,0,
2021-04-28,Madhya Pradesh,Mandsaur,5353,4514,45,0,52733.0
2021-04-28,Madhya Pradesh,Morena,5801,4307,40,0,90967.0
2021-04-28,Madhya Pradesh,Narsinghpur,7482,6301,47,0,90600.0
2021-04-28,Madhya Pradesh,Neemuch,5731,4726,75,0,57292.0
2021-04-28,Madhya Pradesh,Niwari,2092,1247,11,0,22574.0
2021-04-28,Madhya Pradesh,Panna,4258,3354,19,0,
2021-04-28,Madhya Pradesh,Raisen,5914,4344,73,0,44343.0
2021-04-28,Madhya Pradesh,Rajgarh,5739,4387,99,0,46604.0
2021-04-28,Madhya Pradesh,Ratlam,10329,8584,180,0,51736.0
2021-04-28,Madhya Pradesh,Rewa,9743,7374,48,0,22690.0
2021-04-28,Madhya Pradesh,Sagar,10847,8821,171,0,64801.0
2021-04-28,Madhya Pradesh,Satna,7704,6190,59,0,28159.0
2021-04-28,Madhya Pradesh,Sehore,6287,4974,49,0,45061.0
2021-04-28,Madhya Pradesh,Seoni,4727,3769,18,0,15024.0
2021-04-28,Madhya Pradesh,Shahdol,6622,5105,70,0,18177.0
2021-04-28,Madhya Pradesh,Shajapur,4864,4090,32,0,56805.0
2021-04-28,Madhya Pradesh,Sheopur,2562,2098,23,0,31449.0
2021-04-28,Madhya Pradesh,Shivpuri,7153,5436,39,0,47270.0
2021-04-28,Madhya Pradesh,Sidhi,5118,3611,29,0,4660.0
2021-04-28,Madhya Pradesh,Singrauli,5232,3554,50,0,
2021-04-28,Madhya Pradesh,Tikamgarh,4782,3275,57,0,43011.0
2021-04-28,Madhya Pradesh,Ujjain,11991,8943,145,0,31631.0
2021-04-28,Madhya Pradesh,Umaria,3569,2990,43,0,54811.0
2021-04-28,Madhya Pradesh,Vidisha,8459,6606,121,0,65935.0
2021-04-29,Madhya Pradesh,Agar Malwa,2178,1778,23,0,
2021-04-29,Madhya Pradesh,Alirajpur,2905,2308,29,0,
2021-04-29,Madhya Pradesh,Anuppur,5348,4409,41,0,3424.0
2021-04-29,Madhya Pradesh,Ashoknagar,2847,2049,21,0,55792.0
2021-04-29,Madhya Pradesh,Balaghat,6436,5227,37,0,9654.0
2021-04-29,Madhya Pradesh,Barwani,6838,6117,51,0,41588.0
2021-04-29,Madhya Pradesh,Betul,9091,7156,130,0,68036.0
2021-04-29,Madhya Pradesh,Bhind,2262,1981,11,0,44395.0
2021-04-29,Madhya Pradesh,Bhopal,88060,74161,732,0,245166.0
2021-04-29,Madhya Pradesh,Burhanpur,2130,1907,35,0,13040.0
2021-04-29,Madhya Pradesh,Chhatarpur,5684,5026,52,0,50518.0
2021-04-29,Madhya Pradesh,Chhindwara,5681,5218,95,0,79090.0
2021-04-29,Madhya Pradesh,Damoh,5045,4034,107,0,16564.0
2021-04-29,Madhya Pradesh,Datia,4744,3251,46,0,40322.0
2021-04-29,Madhya Pradesh,Dewas,5473,4875,41,0,96155.0
2021-04-29,Madhya Pradesh,Dhar,8510,6873,98,0,62597.0
2021-04-29,Madhya Pradesh,Dindori,2811,2323,12,0,3557.0
2021-04-29,Madhya Pradesh,Guna,3822,3124,34,0,40229.0
2021-04-29,Madhya Pradesh,Gwalior,37402,28306,357,0,206696.0
2021-04-29,Madhya Pradesh,Harda,3643,3213,42,0,36708.0
2021-04-29,Madhya Pradesh,Hoshangabad,7375,5986,81,0,46294.0
2021-04-29,Madhya Pradesh,Indore,109029,95288,1133,0,780266.0
2021-04-29,Madhya Pradesh,Jabalpur,35475,29757,408,0,293923.0
2021-04-29,Madhya Pradesh,Jhabua,6401,4906,37,0,52146.0
2021-04-29,Madhya Pradesh,Katni,6912,5751,30,0,56828.0
2021-04-29,Madhya Pradesh,Khandwa,3587,3286,81,0,17090.0
2021-04-29,Madhya Pradesh,Khargone,10545,9462,156,0,38413.0
2021-04-29,Madhya Pradesh,Mandla,3667,2849,14,0,
2021-04-29,Madhya Pradesh,Mandsaur,5527,4623,48,0,52733.0
2021-04-29,Madhya Pradesh,Morena,5954,4542,40,0,90967.0
2021-04-29,Madhya Pradesh,Narsinghpur,7703,6440,48,0,90600.0
2021-04-29,Madhya Pradesh,Neemuch,5868,4846,81,0,57292.0
2021-04-29,Madhya Pradesh,Niwari,2271,1370,12,0,22574.0
2021-04-29,Madhya Pradesh,Panna,4456,3603,20,0,
2021-04-29,Madhya Pradesh,Raisen,6063,4506,79,0,44343.0
2021-04-29,Madhya Pradesh,Rajgarh,5834,4612,101,0,46604.0
2021-04-29,Madhya Pradesh,Ratlam,10625,8717,185,0,51736.0
2021-04-29,Madhya Pradesh,Rewa,10091,7719,48,0,22690.0
2021-04-29,Madhya Pradesh,Sagar,11126,9023,171,0,64801.0
2021-04-29,Madhya Pradesh,Satna,7931,6428,61,0,28159.0
2021-04-29,Madhya Pradesh,Sehore,6496,5215,49,0,45061.0
2021-04-29,Madhya Pradesh,Seoni,4865,3915,19,0,15024.0
2021-04-29,Madhya Pradesh,Shahdol,6744,5264,72,0,18177.0
2021-04-29,Madhya Pradesh,Shajapur,4927,4161,32,0,56805.0
2021-04-29,Madhya Pradesh,Sheopur,2635,2190,24,0,31449.0
2021-04-29,Madhya Pradesh,Shivpuri,7400,5589,39,0,47270.0
2021-04-29,Madhya Pradesh,Sidhi,5289,3768,30,0,4660.0
2021-04-29,Madhya Pradesh,Singrauli,5441,3599,53,0,
2021-04-29,Madhya Pradesh,Tikamgarh,5054,3473,58,0,43011.0
2021-04-29,Madhya Pradesh,Ujjain,12299,9059,147,0,31631.0
2021-04-29,Madhya Pradesh,Umaria,3758,3096,43,0,54811.0
2021-04-29,Madhya Pradesh,Vidisha,8669,6952,125,0,65935.0
2021-04-30,Madhya Pradesh,Agar Malwa,2241,1834,23,0,
2021-04-30,Madhya Pradesh,Alirajpur,2966,2465,29,0,
2021-04-30,Madhya Pradesh,Anuppur,5457,4575,44,0,3424.0
2021-04-30,Madhya Pradesh,Ashoknagar,2918,2190,21,0,55792.0
2021-04-30,Madhya Pradesh,Balaghat,6578,5384,38,0,9654.0
2021-04-30,Madhya Pradesh,Barwani,6978,6158,53,0,41588.0
2021-04-30,Madhya Pradesh,Betul,9274,7332,133,0,68036.0
2021-04-30,Madhya Pradesh,Bhind,2314,2021,11,0,44395.0
2021-04-30,Madhya Pradesh,Bhopal,89773,76082,736,0,245166.0
2021-04-30,Madhya Pradesh,Burhanpur,2146,1947,35,0,13040.0
2021-04-30,Madhya Pradesh,Chhatarpur,5824,5161,54,0,50518.0
2021-04-30,Madhya Pradesh,Chhindwara,5741,5264,97,0,79090.0
2021-04-30,Madhya Pradesh,Damoh,5174,4257,113,0,16564.0
2021-04-30,Madhya Pradesh,Datia,4944,3440,50,0,40322.0
2021-04-30,Madhya Pradesh,Dewas,5623,5052,41,0,96155.0
2021-04-30,Madhya Pradesh,Dhar,8759,7102,100,0,62597.0
2021-04-30,Madhya Pradesh,Dindori,2885,2351,13,0,3557.0
2021-04-30,Madhya Pradesh,Guna,3926,3218,34,0,40229.0
2021-04-30,Madhya Pradesh,Gwalior,38382,29377,364,0,206696.0
2021-04-30,Madhya Pradesh,Harda,3730,3271,42,0,36708.0
2021-04-30,Madhya Pradesh,Hoshangabad,7522,6132,81,0,46294.0
2021-04-30,Madhya Pradesh,Indore,110840,97423,1139,0,780266.0
2021-04-30,Madhya Pradesh,Jabalpur,36251,30583,416,0,293923.0
2021-04-30,Madhya Pradesh,Jhabua,6504,5136,39,0,52146.0
2021-04-30,Madhya Pradesh,Katni,7099,5882,33,0,56828.0
2021-04-30,Madhya Pradesh,Khandwa,3613,3305,81,0,17090.0
2021-04-30,Madhya Pradesh,Khargone,10725,9694,159,0,38413.0
2021-04-30,Madhya Pradesh,Mandla,3759,3031,14,0,
2021-04-30,Madhya Pradesh,Mandsaur,5601,4741,50,0,52733.0
2021-04-30,Madhya Pradesh,Morena,6120,4718,43,0,90967.0
2021-04-30,Madhya Pradesh,Narsinghpur,7898,6666,49,0,90600.0
2021-04-30,Madhya Pradesh,Neemuch,5977,4924,81,0,57292.0
2021-04-30,Madhya Pradesh,Niwari,2359,1430,12,0,22574.0
2021-04-30,Madhya Pradesh,Panna,4644,3915,21,0,
2021-04-30,Madhya Pradesh,Raisen,6211,4689,82,0,44343.0
2021-04-30,Madhya Pradesh,Rajgarh,5932,4823,102,0,46604.0
2021-04-30,Madhya Pradesh,Ratlam,10905,8895,190,0,51736.0
2021-04-30,Madhya Pradesh,Rewa,10436,8046,51,0,22690.0
2021-04-30,Madhya Pradesh,Sagar,11383,9207,172,0,64801.0
2021-04-30,Madhya Pradesh,Satna,8163,6708,63,0,28159.0
2021-04-30,Madhya Pradesh,Sehore,6701,5509,49,0,45061.0
2021-04-30,Madhya Pradesh,Seoni,4983,4056,19,0,15024.0
2021-04-30,Madhya Pradesh,Shahdol,7000,5415,76,0,18177.0
2021-04-30,Madhya Pradesh,Shajapur,4986,4222,32,0,56805.0
2021-04-30,Madhya Pradesh,Sheopur,2699,2227,26,0,31449.0
2021-04-30,Madhya Pradesh,Shivpuri,7640,5781,39,0,47270.0
2021-04-30,Madhya Pradesh,Sidhi,5438,4058,30,0,4660.0
2021-04-30,Madhya Pradesh,Singrauli,5619,3694,53,0,
2021-04-30,Madhya Pradesh,Tikamgarh,5281,3637,63,0,43011.0
2021-04-30,Madhya Pradesh,Ujjain,12631,9300,149,0,31631.0
2021-04-30,Madhya Pradesh,Umaria,3893,3182,43,0,54811.0
2021-04-30,Madhya Pradesh,Vidisha,8881,7405,128,0,65935.0
2021-05-01,Madhya Pradesh,Agar Malwa,2292,1872,23,0,
2021-05-01,Madhya Pradesh,Alirajpur,3037,2555,31,0,
2021-05-01,Madhya Pradesh,Anuppur,5696,4786,48,0,3424.0
2021-05-01,Madhya Pradesh,Ashoknagar,2938,2263,21,0,55792.0
2021-05-01,Madhya Pradesh,Balaghat,6703,5636,38,0,9654.0
2021-05-01,Madhya Pradesh,Barwani,7072,6348,55,0,41588.0
2021-05-01,Madhya Pradesh,Betul,9468,7526,134,0,68036.0
2021-05-01,Madhya Pradesh,Bhind,2362,2064,11,0,44395.0
2021-05-01,Madhya Pradesh,Bhopal,91456,78671,742,0,245166.0
2021-05-01,Madhya Pradesh,Burhanpur,2162,1973,35,0,13040.0
2021-05-01,Madhya Pradesh,Chhatarpur,5984,5337,56,0,50518.0
2021-05-01,Madhya Pradesh,Chhindwara,5791,5320,99,0,79090.0
2021-05-01,Madhya Pradesh,Damoh,5207,4357,114,0,16564.0
2021-05-01,Madhya Pradesh,Datia,5131,3615,52,0,40322.0
2021-05-01,Madhya Pradesh,Dewas,5772,5160,41,0,96155.0
2021-05-01,Madhya Pradesh,Dhar,9006,7341,102,0,62597.0
2021-05-01,Madhya Pradesh,Dindori,2962,2378,13,0,3557.0
2021-05-01,Madhya Pradesh,Guna,4006,3289,34,0,40229.0
2021-05-01,Madhya Pradesh,Gwalior,39487,30513,370,0,206696.0
2021-05-01,Madhya Pradesh,Harda,3785,3389,42,0,36708.0
2021-05-01,Madhya Pradesh,Hoshangabad,7706,6275,81,0,46294.0
2021-05-01,Madhya Pradesh,Indore,112672,99533,1147,0,780266.0
2021-05-01,Madhya Pradesh,Jabalpur,37010,31387,424,0,293923.0
2021-05-01,Madhya Pradesh,Jhabua,6645,5346,41,0,52146.0
2021-05-01,Madhya Pradesh,Katni,7209,6078,36,0,56828.0
2021-05-01,Madhya Pradesh,Khandwa,3641,3335,82,0,17090.0
2021-05-01,Madhya Pradesh,Khargone,10912,9943,162,0,38413.0
2021-05-01,Madhya Pradesh,Mandla,3843,3207,14,0,
2021-05-01,Madhya Pradesh,Mandsaur,5776,4948,52,0,52733.0
2021-05-01,Madhya Pradesh,Morena,6263,4927,43,0,90967.0
2021-05-01,Madhya Pradesh,Narsinghpur,8149,6914,50,0,90600.0
2021-05-01,Madhya Pradesh,Neemuch,6110,4978,82,0,57292.0
2021-05-01,Madhya Pradesh,Niwari,2499,1513,12,0,22574.0
2021-05-01,Madhya Pradesh,Panna,4824,4106,23,0,
2021-05-01,Madhya Pradesh,Raisen,6395,4861,89,0,44343.0
2021-05-01,Madhya Pradesh,Rajgarh,6034,5013,103,0,46604.0
2021-05-01,Madhya Pradesh,Ratlam,11160,9162,194,0,51736.0
2021-05-01,Madhya Pradesh,Rewa,10784,8341,53,0,22690.0
2021-05-01,Madhya Pradesh,Sagar,11648,9445,173,0,64801.0
2021-05-01,Madhya Pradesh,Satna,8430,6958,65,0,28159.0
2021-05-01,Madhya Pradesh,Sehore,6911,5773,49,0,45061.0
2021-05-01,Madhya Pradesh,Seoni,5104,4208,20,0,15024.0
2021-05-01,Madhya Pradesh,Shahdol,7124,5608,81,0,18177.0
2021-05-01,Madhya Pradesh,Shajapur,5055,4279,32,0,56805.0
2021-05-01,Madhya Pradesh,Sheopur,2797,2274,29,0,31449.0
2021-05-01,Madhya Pradesh,Shivpuri,7870,5930,44,0,47270.0
2021-05-01,Madhya Pradesh,Sidhi,5565,4257,30,0,4660.0
2021-05-01,Madhya Pradesh,Singrauli,5821,3998,56,0,
2021-05-01,Madhya Pradesh,Tikamgarh,5447,3831,66,0,43011.0
2021-05-01,Madhya Pradesh,Ujjain,12915,9609,151,0,31631.0
